elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.463688,4.07137,4.25
22.363813,3.287782,3.006909
30.084437,3.522944,3.358005
41.464625,3.406636,3.259749
43.821438,3.438419,3.279393
62.581625,3.232161,3.382996
71.207813,3.367571,3.503168
87.457937,3.224029,3.34
92.218,3.272815,3.393424
98.388063,3.254511,3.337396
108.210125,3.349221,3.476962
128.660313,3.32686,3.40115
137.054313,3.389718,3.46845
143.809375,3.394108,3.434703
148.267625,3.42087,3.470494
161.49775,3.380177,3.43195
166.30425,3.406136,3.455594
180.549438,3.337093,3.350611
