seconds,mos_pred_concat,mos_target_concat_durw
13.230125,2.925853,3.0
29.48025,2.736194,2.793292
30.989562,2.810529,2.888592
35.633562,2.978879,3.098601
44.492,3.338111,3.302959
58.392125,3.089758,3.052304
63.570187,3.192897,3.160043
82.330375,3.018281,3.265991
89.085437,2.997308,3.226865
98.67525,3.197961,3.374891
103.6095,3.277247,3.42252
110.029813,3.361992,3.492686
124.275,3.18455,3.335913
135.655188,3.108655,3.307733
156.105375,3.017452,3.267419
160.900313,3.043318,3.2669
167.070375,3.020831,3.238578
171.59825,3.066992,3.261967
189.923438,2.999404,3.22463
191.653312,3.008583,3.235013
