elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.488288,4.875
16.167938,2.608153,2.45204
26.020313,3.352612,3.132823
39.250438,3.14212,3.088052
45.852,3.248893,3.183356
52.607063,3.278975,3.127711
57.571625,3.402134,3.224489
78.021813,3.222658,3.165648
84.34475,3.281234,3.265679
90.514813,3.260764,3.213485
97.41825,3.356746,3.304653
113.668375,3.231722,3.207489
118.412375,3.282502,3.249255
137.172562,3.176696,3.300644
142.288062,3.220822,3.348256
153.66825,3.151684,3.322466
159.956375,3.198095,3.363842
173.8565,3.160063,3.274789
180.5045,3.207194,3.329121
