seconds,mos_pred_concat,mos_target_concat_durw
6.648,4.491042,4.75
20.548125,3.31285,3.058833
26.83625,3.507869,3.36723
38.216437,3.25143,3.257875
43.331937,3.398361,3.41927
62.092125,3.173069,3.481428
66.836125,3.237492,3.535981
83.08625,3.053797,3.35781
89.989687,3.16255,3.445432
96.15975,3.112856,3.384768
102.482687,3.173374,3.453575
122.932875,3.063901,3.378122
127.897437,3.134366,3.411965
134.6525,3.118922,3.378757
141.254062,3.184235,3.396107
154.484187,3.122608,3.362184
164.336562,3.185772,3.415411
178.58175,3.051652,3.312477
180.5045,3.068019,3.329121
