elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.24,4.274499,2.5
12.39,4.251298,2.707829
21.63,4.181263,2.83264
28.07,4.148133,2.679848
33.57,4.048897,2.650382
39.37,4.095892,2.750995
49.09,4.108587,2.692297
55.59,4.123561,2.669812
57.03,4.125923,2.697087
59.67,4.126481,2.660715
62.1,4.13887,2.657687
64.9,4.126708,2.656767
73.09,4.134995,2.620525
77.87,4.13972,2.648541
85.56,4.153393,2.704642
91.29,4.141984,2.748287
92.78,4.147512,2.745906
96.32,4.150311,2.736868
100.82,4.132298,2.709558
102.76,4.125718,2.70646
105.06,4.124213,2.721643
108.26,4.124888,2.743008
112.8,4.122946,2.758382
126.04,4.133326,2.710231
130.98,4.142762,2.697159
133.32,4.146531,2.692724
139.97,4.148771,2.731077
144.86,4.148857,2.72788
149.05,4.147415,2.724285
154.28,4.149839,2.733632
158.46,4.150644,2.711348
162.4,4.145526,2.696516
168.44,4.130683,2.686908
175.43,4.116442,2.699383
185.82,4.118185,2.680247
