elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.380187,3.118086,3.0
17.60675,3.371317,2.911588
36.366937,3.273569,3.279608
50.184687,3.224212,3.099369
66.434812,3.12081,2.983337
80.587625,3.085165,3.030169
86.757687,3.108765,2.992464
91.437937,3.099287,3.02484
111.888125,3.146356,3.0203
127.165125,3.147137,3.017861
133.920187,3.171861,3.00435
139.633625,3.188557,3.019516
152.86375,3.18076,3.017827
163.7085,3.173322,3.049768
177.953688,3.142223,2.975741
187.101375,3.133988,3.001373
