seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.635433,3.25
14.479938,3.320765,3.166393
16.209813,3.391348,3.295373
26.079813,3.269904,3.420121
35.669625,3.485036,3.777661
40.489625,3.459104,3.759487
49.348063,3.594652,3.8251
64.028063,3.430799,3.750563
68.962313,3.472391,3.795242
73.327313,3.45941,3.740462
78.505375,3.484177,3.782315
91.770375,3.437741,3.687303
96.29825,3.468599,3.707883
110.26825,3.422447,3.602364
116.688562,3.447837,3.658631
123.578562,3.419201,3.656755
125.087875,3.424203,3.669947
135.902875,3.414436,3.646475
140.546875,3.44452,3.674678
153.701875,3.407583,3.563441
159.425625,3.432721,3.583602
168.260625,3.393871,3.546395
175.691,3.413163,3.528573
187.101,3.392769,3.511585
