block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,4.524694,4.125,5.0,1,5.0
5.0,10.0,7.5,4.20219,3.760277,5.0,3,5.0
10.0,15.0,12.5,4.098592,3.200727,5.0,2,5.0
15.0,20.0,17.5,4.379864,4.278244,5.0,2,5.0
20.0,25.0,22.5,4.758108,4.5,5.0,1,5.0
25.0,30.0,27.5,4.794876,4.316928,5.0,2,5.0
30.0,35.0,32.5,4.473919,4.244072,5.0,3,5.0
35.0,40.0,37.5,4.320552,4.125,5.0,1,5.0
40.0,45.0,42.5,4.398184,4.416119,5.0,2,5.0
45.0,50.0,47.5,4.452665,4.608269,5.0,2,5.0
50.0,55.0,52.5,4.417405,4.125,5.0,1,5.0
55.0,60.0,57.5,4.449554,4.223166,5.0,2,5.0
60.0,65.0,62.5,4.541859,4.416756,5.0,2,5.0
65.0,70.0,67.5,4.54515,4.25,5.0,1,5.0
70.0,75.0,72.5,4.578759,4.06875,5.0,2,5.0
75.0,80.0,77.5,4.625705,3.792187,5.0,2,5.0
80.0,85.0,82.5,4.349649,4.75,5.0,1,5.0
85.0,90.0,87.5,4.374854,4.718944,5.0,2,5.0
90.0,95.0,92.5,4.552549,4.5,5.0,1,5.0
95.0,100.0,97.5,4.54234,4.607455,5.0,2,5.0
100.0,105.0,102.5,4.560502,4.337212,5.0,2,5.0
105.0,110.0,107.5,4.697723,4.37625,5.0,2,5.0
110.0,115.0,112.5,4.730892,4.463836,5.0,2,5.0
115.0,120.0,117.5,4.657397,4.216437,5.0,2,5.0
120.0,125.0,122.5,4.637864,3.75,5.0,1,5.0
125.0,130.0,127.5,4.498733,4.683388,5.0,2,5.0
130.0,135.0,132.5,4.36156,3.844319,5.0,2,5.0
135.0,140.0,137.5,4.417592,3.8948,5.0,2,5.0
140.0,145.0,142.5,4.281461,4.337,5.0,2,5.0
145.0,150.0,147.5,4.40519,4.729575,5.0,3,5.0
150.0,155.0,152.5,4.354588,4.404975,5.0,2,5.0
155.0,160.0,157.5,4.444311,4.545606,5.0,2,5.0
160.0,165.0,162.5,4.526432,4.377753,5.0,2,5.0
165.0,170.0,167.5,4.54515,4.25,5.0,1,5.0
170.0,175.0,172.5,4.726433,4.25,5.0,2,5.0
175.0,180.0,177.5,4.630319,4.423984,5.0,2,5.0
180.0,182.84325,181.421625,4.552549,4.5,2.84325,1,5.0
