elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.29,4.070025,3.545455
6.03,4.111477,3.695198
11.93,3.889169,3.433812
19.96,3.990747,3.169886
23.34,3.947295,3.10908
30.22,3.902257,2.913499
36.32,3.915519,3.005543
39.51,3.927791,2.983076
41.36,3.914128,3.011358
44.66,3.880956,3.003802
46.6,3.865587,2.99948
51.35,3.890254,2.991119
53.44,3.876396,3.030576
56.87,3.890313,3.008627
59.46,3.896614,3.016171
70.08,3.946247,2.963207
72.92,3.923852,2.931257
79.42,3.928088,2.892241
81.21,3.915882,2.896821
84.76,3.924476,2.889175
86.45,3.913049,2.894349
91.65,3.923227,2.878522
97.55,3.917209,2.91611
107.46,3.935267,2.884323
112.2,3.939046,2.88921
119.13,3.944833,2.919893
120.97,3.943263,2.925675
126.43,3.944722,2.915929
128.73,3.939442,2.922195
140.19,3.944375,2.895857
143.33,3.946387,2.914071
151.04,3.950705,2.923562
155.29,3.943716,2.94618
164.87,3.948826,2.965909
171.42,3.932951,2.98458
181.07,3.936224,2.967637
