seconds,mos_pred_concat,mos_target_concat_durw
9.29,3.290002,3.545455
11.88,3.407758,3.664371
17.8,3.298937,3.534116
24.41,3.429726,3.592576
27.19,3.469719,3.593335
31.58,3.594068,3.588083
34.73,3.609456,3.598234
41.11,3.689284,3.602388
42.99,3.718945,3.594787
44.68,3.734866,3.593903
50.22,3.808695,3.668119
52.36,3.804634,3.663105
58.88,3.834274,3.640011
64.9,3.741079,3.559239
66.45,3.74861,3.567576
68.77,3.757147,3.535778
74.13,3.698026,3.541534
76.52,3.722425,3.541972
78.63,3.713858,3.547554
82.28,3.653258,3.538051
85.76,3.65678,3.553898
93.89,3.616964,3.566549
96.49,3.625838,3.582719
100.36,3.64301,3.560249
102.69,3.649263,3.567706
109.34,3.690088,3.563588
118.43,3.641923,3.597084
121.98,3.649909,3.581946
127.39,3.630121,3.595453
133.96,3.590234,3.596902
140.75,3.563713,3.609457
146.76,3.59335,3.588594
151.16,3.598442,3.603803
158.69,3.550929,3.570839
161.76,3.556014,3.573808
168.86,3.57163,3.569087
171.71,3.586033,3.579928
177.16,3.568504,3.574905
182.14,3.567191,3.550984
