seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.040338,4.25
15.6215,3.330456,3.644224
20.07975,3.487404,3.861983
28.705937,3.590742,4.016146
37.540937,3.400115,3.747585
41.905938,3.302853,3.656695
44.26275,3.335302,3.655007
55.67275,3.196689,3.572002
68.82775,3.035587,3.34322
73.587812,3.060279,3.409961
88.267812,2.934653,3.424936
97.952812,2.924176,3.39528
105.673437,2.959239,3.466859
110.131687,2.982238,3.513742
118.595375,3.024552,3.566286
123.401875,3.066492,3.592916
131.795875,3.130258,3.650688
145.060875,3.058334,3.602617
154.882937,3.108321,3.683306
168.852937,3.04475,3.616431
178.722938,3.012895,3.616905
183.542937,3.007152,3.617117
190.432937,2.978517,3.617402
