block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.390369,4.264513,5.0,2,5.0
5.0,10.0,4.227063,4.606619,5.0,2,5.0
10.0,15.0,4.394265,4.5,5.0,1,5.0
15.0,20.0,4.442781,4.675594,5.0,2,5.0
20.0,25.0,4.497877,4.875,5.0,1,5.0
25.0,30.0,4.337744,4.623081,5.0,2,5.0
30.0,35.0,4.198057,4.375,5.0,2,5.0
35.0,40.0,4.21268,4.375,5.0,1,5.0
40.0,45.0,4.079061,4.021478,5.0,3,5.0
45.0,50.0,4.199537,4.375,5.0,1,5.0
50.0,55.0,4.072839,4.273613,5.0,2,5.0
55.0,60.0,4.085324,4.25,5.0,2,5.0
60.0,65.0,4.366713,4.308898,5.0,2,5.0
65.0,70.0,4.250265,4.591823,5.0,2,5.0
70.0,75.0,4.394265,4.5,5.0,1,5.0
75.0,80.0,4.455045,4.71998,5.0,2,5.0
80.0,85.0,4.497877,4.875,5.0,1,5.0
85.0,90.0,4.300126,4.5639,5.0,2,5.0
90.0,95.0,4.201919,4.375,5.0,2,5.0
95.0,100.0,4.21268,4.375,5.0,1,5.0
100.0,105.0,4.077506,4.021478,5.0,3,5.0
105.0,110.0,4.199537,4.375,5.0,1,5.0
110.0,115.0,4.05435,4.258817,5.0,2,5.0
115.0,120.0,4.127316,4.25,5.0,2,5.0
120.0,125.0,4.343056,4.353284,5.0,2,5.0
125.0,130.0,4.273467,4.577028,5.0,2,5.0
130.0,135.0,4.394265,4.5,5.0,1,5.0
135.0,140.0,4.467309,4.764366,5.0,2,5.0
140.0,145.0,4.497877,4.875,5.0,1,5.0
145.0,150.0,4.262507,4.504719,5.0,2,5.0
150.0,155.0,4.205781,4.375,5.0,2,5.0
155.0,160.0,4.19536,4.327516,5.0,2,5.0
160.0,165.0,4.09327,4.068962,5.0,2,5.0
165.0,170.0,4.192067,4.369022,5.0,2,5.0
170.0,175.0,4.043332,4.25,5.0,1,5.0
175.0,180.0,4.169307,4.25,5.0,2,5.0
180.0,183.031062,4.398104,4.25,3.031063,1,5.0
