seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.605489,3.0
18.270187,2.589697,3.235698
37.030375,2.563321,3.432925
51.000375,2.550294,3.280098
67.2505,2.53896,3.121803
80.5155,2.568883,3.12233
86.685563,2.592871,3.078034
91.050562,2.589596,3.0683
111.50075,2.595598,3.055774
126.18075,2.577154,3.107455
132.935812,2.594236,3.089291
137.755812,2.597123,3.108036
150.985937,2.544033,3.098569
160.855937,2.533439,3.13087
175.101125,2.405902,3.049039
184.786125,2.40091,3.05302
