seconds,mos_pred_concat,mos_target_concat_durw
9.65,4.144231,2.666667
19.23,4.092394,2.975064
26.94,4.100831,3.010819
38.4,4.069613,2.888216
43.86,4.075697,2.864785
50.79,4.085035,2.940086
60.7,4.095596,2.879898
65.9,4.07033,2.859026
69.45,4.058461,2.851628
75.95,4.030618,2.817644
86.57,4.027097,2.799123
90.0,4.027299,2.794075
94.75,4.000757,2.799841
98.05,3.982018,2.803518
101.24,3.977633,2.801116
108.12,3.967384,2.766046
116.15,3.977308,2.766857
118.89,3.971511,2.792396
129.98,3.956512,2.796983
136.6,3.954041,2.787437
141.89,3.953251,2.81711
146.3,3.955294,2.843723
156.32,3.952589,2.800324
163.14,3.955592,2.766867
168.01,3.946943,2.76203
172.69,3.947397,2.775254
179.19,3.949926,2.759224
183.6,3.945955,2.775301
