elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.937911,3.5
11.070438,3.241182,3.738815
21.915188,3.100962,3.620637
31.767563,3.573844,3.815827
37.481,3.544025,3.74863
44.082563,3.703519,3.748835
59.359563,3.49541,3.556112
64.324125,3.599817,3.609666
69.004375,3.554758,3.610706
75.327313,3.647056,3.685353
89.480125,3.501315,3.616495
96.383562,3.591237,3.679775
110.201313,3.512475,3.547521
114.945312,3.558419,3.576513
121.171875,3.573861,3.534042
126.287375,3.615705,3.578233
137.308437,3.56652,3.571954
143.596563,3.604993,3.60712
157.13025,3.564267,3.597893
163.77825,3.596501,3.644659
172.281062,3.561745,3.612842
174.203812,3.574132,3.626773
185.236562,3.547753,3.596887
