block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.785558,2.75,5.0,1,5.0
5.0,10.0,3.225612,2.844336,5.0,2,5.0
10.0,15.0,3.0436,2.875,5.0,1,5.0
15.0,20.0,3.0436,2.875,5.0,1,5.0
20.0,25.0,3.046948,2.820803,5.0,2,5.0
25.0,30.0,3.059042,2.625,5.0,1,5.0
30.0,35.0,3.059042,2.625,5.0,1,5.0
35.0,40.0,3.118699,2.625,5.0,2,5.0
40.0,45.0,3.190666,2.625,5.0,1,5.0
45.0,50.0,3.101346,2.573039,5.0,2,5.0
50.0,55.0,2.975792,2.5,5.0,1,5.0
55.0,60.0,2.975792,2.5,5.0,1,5.0
60.0,65.0,2.870678,3.243428,5.0,2,5.0
65.0,70.0,2.869749,3.25,5.0,1,5.0
70.0,75.0,2.964246,3.270084,5.0,2,5.0
75.0,80.0,3.449432,3.377248,5.0,2,5.0
80.0,85.0,2.988487,3.5,5.0,1,5.0
85.0,90.0,3.07407,3.5,5.0,2,5.0
90.0,95.0,3.442628,3.5,5.0,1,5.0
95.0,100.0,3.442628,3.5,5.0,1,5.0
100.0,105.0,3.269017,3.5,5.0,2,5.0
105.0,110.0,3.082226,3.5,5.0,1,5.0
110.0,115.0,3.008438,3.534687,5.0,2,5.0
115.0,120.0,2.883382,3.411594,5.0,2,5.0
120.0,125.0,3.012715,3.0,5.0,1,5.0
125.0,130.0,3.012715,3.0,5.0,1,5.0
130.0,135.0,3.142455,3.28605,5.0,2,5.0
135.0,140.0,3.466275,4.0,5.0,1,5.0
140.0,145.0,3.426008,3.857712,5.0,2,5.0
145.0,150.0,3.183281,3.0,5.0,1,5.0
150.0,155.0,3.183281,3.0,5.0,1,5.0
155.0,160.0,3.233671,3.042216,5.0,2,5.0
160.0,165.0,3.332486,3.125,5.0,1,5.0
165.0,170.0,3.275807,3.174191,5.0,2,5.0
170.0,175.0,2.900399,3.5,5.0,1,5.0
175.0,180.0,2.900399,3.5,5.0,1,5.0
180.0,185.0,3.022198,3.018887,5.0,2,5.0
185.0,188.691688,3.02698,3.0,3.691687,1,5.0
