block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.867249,2.75,5.0,1,5.0
5.0,10.0,3.10861,2.844336,5.0,2,5.0
10.0,15.0,3.043568,2.875,5.0,1,5.0
15.0,20.0,3.23227,2.875,5.0,1,5.0
20.0,25.0,3.055885,2.820803,5.0,2,5.0
25.0,30.0,3.034348,2.625,5.0,1,5.0
30.0,35.0,2.923098,2.625,5.0,1,5.0
35.0,40.0,3.165175,2.625,5.0,2,5.0
40.0,45.0,2.524065,2.625,5.0,1,5.0
45.0,50.0,3.252574,2.573039,5.0,2,5.0
50.0,55.0,3.023302,2.5,5.0,1,5.0
55.0,60.0,2.95467,2.5,5.0,1,5.0
60.0,65.0,2.848904,3.243428,5.0,2,5.0
65.0,70.0,2.958951,3.25,5.0,1,5.0
70.0,75.0,3.362666,3.270084,5.0,2,5.0
75.0,80.0,3.617666,3.377248,5.0,2,5.0
80.0,85.0,3.008057,3.5,5.0,1,5.0
85.0,90.0,3.050466,3.5,5.0,2,5.0
90.0,95.0,3.557069,3.5,5.0,1,5.0
95.0,100.0,3.159056,3.5,5.0,1,5.0
100.0,105.0,3.406973,3.5,5.0,2,5.0
105.0,110.0,2.908305,3.5,5.0,1,5.0
110.0,115.0,3.341704,3.534687,5.0,2,5.0
115.0,120.0,2.493156,3.411594,5.0,2,5.0
120.0,125.0,3.265726,3.0,5.0,1,5.0
125.0,130.0,3.077305,3.0,5.0,1,5.0
130.0,135.0,3.560449,3.28605,5.0,2,5.0
135.0,140.0,3.54804,4.0,5.0,1,5.0
140.0,145.0,3.507055,3.857712,5.0,2,5.0
145.0,150.0,3.085352,3.0,5.0,1,5.0
150.0,155.0,2.939407,3.0,5.0,1,5.0
155.0,160.0,3.402688,3.042216,5.0,2,5.0
160.0,165.0,3.180016,3.125,5.0,1,5.0
165.0,170.0,3.302154,3.174191,5.0,2,5.0
170.0,175.0,3.214916,3.5,5.0,1,5.0
175.0,180.0,2.552109,3.5,5.0,1,5.0
180.0,185.0,2.966283,3.018887,5.0,2,5.0
185.0,188.691688,2.700996,3.0,3.691687,1,5.0
