seconds,mos_pred_concat,mos_target_concat_durw
4.365,2.912794,2.875
19.045,2.747652,3.356754
28.915,2.739183,3.448318
35.805,2.758915,3.482317
49.957813,2.6879,3.416503
59.642813,2.709842,3.369168
73.1765,2.764788,3.393365
84.02125,2.711112,3.407128
97.99125,2.662639,3.331266
103.704688,2.659103,3.333675
108.524687,2.674753,3.346614
121.789687,2.629502,3.322477
135.607438,2.549383,3.251407
144.755125,2.561944,3.267117
155.776187,2.608248,3.283593
162.00275,2.622599,3.263085
166.683,2.618143,3.273247
181.96,2.618795,3.250305
192.775,2.627169,3.257301
