block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.267104,4.25,5.0,1,5.0
5.0,10.0,4.413135,4.25,5.0,2,5.0
10.0,15.0,4.366792,4.25,5.0,2,5.0
15.0,20.0,4.298911,4.25,5.0,2,5.0
20.0,25.0,4.296038,4.25,5.0,1,5.0
25.0,30.0,4.271314,4.338231,5.0,2,5.0
30.0,35.0,4.231671,4.344336,5.0,2,5.0
35.0,40.0,4.140452,4.242272,5.0,2,5.0
40.0,45.0,4.376552,4.121309,5.0,2,5.0
45.0,50.0,4.611033,4.333963,5.0,2,5.0
50.0,55.0,4.490842,4.4261,5.0,2,5.0
55.0,60.0,4.430313,4.25,5.0,1,5.0
60.0,65.0,4.385051,4.329422,5.0,2,5.0
65.0,70.0,4.285897,4.309027,5.0,2,5.0
70.0,75.0,4.234294,4.308039,5.0,2,5.0
75.0,80.0,4.241954,4.306684,5.0,2,5.0
80.0,85.0,4.159411,3.59355,5.0,2,5.0
85.0,90.0,4.316727,4.477084,5.0,2,5.0
90.0,95.0,4.328461,4.375,5.0,1,5.0
95.0,100.0,4.368314,4.432631,5.0,2,5.0
100.0,105.0,4.501341,4.625,5.0,1,5.0
105.0,110.0,4.40966,4.284125,5.0,2,5.0
110.0,115.0,4.366862,4.125,5.0,1,5.0
115.0,120.0,4.408067,4.233823,5.0,2,5.0
120.0,125.0,4.106841,3.219219,5.0,2,5.0
125.0,130.0,4.308476,3.555175,5.0,2,5.0
130.0,135.0,4.604163,4.232034,5.0,2,5.0
135.0,140.0,4.551757,4.582311,5.0,3,5.0
140.0,145.0,4.458282,4.625,5.0,1,5.0
145.0,150.0,4.358658,4.23965,5.0,2,5.0
150.0,155.0,3.986985,4.341281,5.0,2,5.0
155.0,160.0,4.263037,4.375,5.0,2,5.0
160.0,165.0,4.381024,4.164334,5.0,2,5.0
165.0,170.0,4.384659,4.169359,5.0,2,5.0
170.0,175.0,4.309328,4.75,5.0,1,5.0
175.0,180.0,4.34731,4.69262,5.0,2,5.0
180.0,185.0,3.813367,3.467083,5.0,2,5.0
185.0,185.75975,3.635433,3.25,0.75975,1,5.0
