elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,3.649993,3.25
6.524812,3.871586,3.548263
16.114625,4.120767,4.263417
24.973063,4.241037,4.214317
29.907312,4.259814,4.240828
35.085375,4.249644,4.260629
39.61325,4.272301,4.245127
46.033563,4.286132,4.298108
47.542875,4.288042,4.312454
52.186875,4.322975,4.329143
57.910625,4.347641,4.308966
65.341,4.305576,4.174329
70.112688,4.319122,4.179479
79.1685,4.33885,4.173247
86.912375,4.360204,4.213498
96.676375,4.357369,4.22981
101.2275,4.362514,4.241957
106.150125,4.348657,4.20755
113.081312,4.357915,4.217813
118.398687,4.355486,4.219259
123.936625,4.354113,4.226218
132.23775,4.349024,4.227711
137.439,4.355501,4.238015
143.185937,4.371155,4.238496
145.914312,4.365651,4.234037
151.986312,4.36363,4.234675
159.289,4.360184,4.241108
167.183812,4.361509,4.241528
174.231062,4.358504,4.24187
178.666062,4.36214,4.242072
185.75975,4.35711,4.242375
