seconds,mos_pred_concat,mos_target_concat_durw
4.794937,4.133725,3.25
9.601437,4.235702,3.750602
11.331312,4.246653,3.845925
15.789562,4.253069,4.0659
25.379375,4.256307,4.324393
33.773375,4.269258,4.368038
42.631813,4.261458,4.317537
52.453875,4.260024,4.421923
57.388125,4.257538,4.417889
62.148188,4.242558,4.414604
67.32625,4.235655,4.411558
75.952438,4.23336,4.407406
80.480312,4.2462,4.391517
82.837125,4.245252,4.369709
89.257437,4.249726,4.388072
96.978062,4.246808,4.387032
98.487375,4.251753,4.392594
106.951062,4.243056,4.38131
111.595062,4.243711,4.386249
116.401562,4.246501,4.380623
122.125312,4.249774,4.368642
126.583562,4.254974,4.377671
134.013937,4.251244,4.308217
142.407938,4.260394,4.319522
147.179625,4.254081,4.317268
157.001688,4.259983,4.352159
166.0575,4.256331,4.339771
170.817563,4.251835,4.340753
178.561438,4.257396,4.35308
187.187625,4.256888,4.354091
