block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,3.23862,2.125,1.0,1,1.0
1.0,2.0,3.023292,2.125,1.0,1,1.0
2.0,3.0,2.908277,2.125,1.0,1,1.0
3.0,4.0,1.058433,2.125,1.0,1,1.0
4.0,5.0,1.832351,2.125,1.0,1,1.0
5.0,6.0,2.978882,2.125,1.0,1,1.0
6.0,7.0,2.942592,2.125,1.0,1,1.0
7.0,8.0,2.369524,2.125,1.0,1,1.0
8.0,9.0,3.48388,2.125,1.0,1,1.0
9.0,10.0,1.053986,2.125,1.0,1,1.0
10.0,11.0,1.737385,2.125,1.0,1,1.0
11.0,12.0,2.820346,2.125,1.0,1,1.0
12.0,13.0,2.837478,2.125,1.0,1,1.0
13.0,14.0,1.061914,2.125,1.0,1,1.0
14.0,15.0,2.628341,2.785461,1.0,2,1.0
15.0,16.0,2.941526,3.0,1.0,1,1.0
16.0,17.0,3.039386,3.0,1.0,1,1.0
17.0,18.0,3.03426,3.0,1.0,1,1.0
18.0,19.0,3.07012,3.0,1.0,1,1.0
19.0,20.0,2.936784,3.0,1.0,1,1.0
20.0,21.0,3.082903,3.0,1.0,1,1.0
21.0,22.0,1.057175,3.0,1.0,1,1.0
22.0,23.0,2.829781,3.0,1.0,1,1.0
23.0,24.0,2.659419,3.0,1.0,1,1.0
24.0,25.0,2.979768,3.0,1.0,1,1.0
25.0,26.0,2.92991,3.0,1.0,1,1.0
26.0,27.0,2.792347,3.0,1.0,1,1.0
27.0,28.0,2.554205,2.868828,1.0,2,1.0
28.0,29.0,2.886756,2.75,1.0,1,1.0
29.0,30.0,2.961191,2.75,1.0,1,1.0
30.0,31.0,2.897697,2.75,1.0,1,1.0
31.0,32.0,2.927137,2.75,1.0,1,1.0
32.0,33.0,3.125137,2.75,1.0,1,1.0
33.0,34.0,1.058931,2.75,1.0,1,1.0
34.0,35.0,2.818395,2.942406,1.0,2,1.0
35.0,36.0,2.567862,3.0,1.0,1,1.0
36.0,37.0,2.861247,3.0,1.0,1,1.0
37.0,38.0,3.22041,3.0,1.0,1,1.0
38.0,39.0,1.057497,3.0,1.0,1,1.0
39.0,40.0,2.958987,3.0,1.0,1,1.0
40.0,41.0,2.495839,3.0,1.0,1,1.0
41.0,42.0,2.955031,3.0,1.0,1,1.0
42.0,43.0,2.886917,3.0,1.0,1,1.0
43.0,44.0,2.850914,3.0,1.0,1,1.0
44.0,45.0,2.830882,3.0,1.0,1,1.0
45.0,46.0,3.051479,3.0,1.0,1,1.0
46.0,47.0,1.052537,3.0,1.0,1,1.0
47.0,48.0,1.060915,3.0,1.0,1,1.0
48.0,49.0,2.749608,3.0,1.0,1,1.0
49.0,50.0,2.636997,3.0,1.0,1,1.0
50.0,51.0,2.86429,3.0,1.0,1,1.0
51.0,52.0,2.845799,3.0,1.0,1,1.0
52.0,53.0,2.972847,3.0,1.0,1,1.0
53.0,54.0,2.819032,3.0,1.0,1,1.0
54.0,55.0,1.050813,2.840281,1.0,2,1.0
55.0,56.0,2.977971,2.5,1.0,1,1.0
56.0,57.0,2.544407,2.5,1.0,1,1.0
57.0,58.0,2.712489,2.5,1.0,1,1.0
58.0,59.0,2.983996,2.5,1.0,1,1.0
59.0,60.0,3.126026,2.5,1.0,1,1.0
60.0,61.0,1.056849,2.518672,1.0,2,1.0
61.0,62.0,2.425217,2.625,1.0,1,1.0
62.0,63.0,2.643959,2.625,1.0,1,1.0
63.0,64.0,2.853517,2.625,1.0,1,1.0
64.0,65.0,2.594454,2.625,1.0,1,1.0
65.0,66.0,3.346706,2.625,1.0,1,1.0
66.0,67.0,1.058236,2.625,1.0,1,1.0
67.0,68.0,3.062907,2.625,1.0,1,1.0
68.0,69.0,2.520381,2.625,1.0,1,1.0
69.0,70.0,2.904791,2.625,1.0,1,1.0
70.0,71.0,2.743598,2.625,1.0,1,1.0
71.0,72.0,2.564477,2.625,1.0,1,1.0
72.0,73.0,2.936197,2.625,1.0,1,1.0
73.0,74.0,2.385335,2.625,1.0,1,1.0
74.0,75.0,2.977478,2.625,1.0,1,1.0
75.0,76.0,3.116121,2.625,1.0,1,1.0
76.0,77.0,1.051944,2.625,1.0,1,1.0
77.0,78.0,2.757652,3.52425,1.0,2,1.0
78.0,79.0,2.799908,3.625,1.0,1,1.0
79.0,80.0,2.79979,3.625,1.0,1,1.0
80.0,81.0,2.369163,3.625,1.0,1,1.0
81.0,82.0,2.745431,3.625,1.0,1,1.0
82.0,83.0,3.103947,3.625,1.0,1,1.0
83.0,84.0,1.062826,3.625,1.0,1,1.0
84.0,85.0,2.741188,3.625,1.0,1,1.0
85.0,86.0,2.818796,3.625,1.0,1,1.0
86.0,87.0,2.702284,3.625,1.0,1,1.0
87.0,88.0,2.874852,3.625,1.0,1,1.0
88.0,89.0,1.059318,3.625,1.0,1,1.0
89.0,90.0,3.15924,3.625,1.0,1,1.0
90.0,91.0,2.669506,3.625,1.0,1,1.0
91.0,92.0,3.571215,3.625,1.0,1,1.0
92.0,93.0,2.533881,3.625,1.0,1,1.0
93.0,94.0,2.884735,3.625,1.0,1,1.0
94.0,95.0,3.192905,3.625,1.0,1,1.0
95.0,96.0,1.05195,3.538086,1.0,2,1.0
96.0,97.0,2.66297,3.0,1.0,1,1.0
97.0,98.0,2.484889,3.0,1.0,1,1.0
98.0,99.0,4.003983,3.0,1.0,1,1.0
