elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.093687,4.511432,4.25
11.528688,4.466658,4.25
18.575938,4.419798,4.25
26.47075,4.442892,4.25
33.773438,4.370557,4.277028
39.845438,4.374617,4.272909
42.573813,4.364916,4.25542
48.32075,4.419045,4.254775
53.522,4.430378,4.278606
61.823125,4.445598,4.274765
67.361063,4.42835,4.283006
72.678438,4.435321,4.280591
79.609625,4.439659,4.288811
84.53225,4.43932,4.242875
89.083375,4.434132,4.256011
98.847375,4.446671,4.267765
106.59125,4.447195,4.293718
115.647062,4.437278,4.280506
120.41875,4.433094,4.279298
127.849125,4.412676,4.212212
133.572875,4.417476,4.208475
138.216875,4.4216,4.21827
139.726187,4.419944,4.224013
146.1465,4.425248,4.241629
150.674375,4.429752,4.238124
155.852437,4.437536,4.242672
160.786687,4.429891,4.246733
169.645125,4.429239,4.240376
179.234937,4.424981,4.267643
180.964812,4.424707,4.268669
185.75975,4.420922,4.242375
