block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.277246,3.0,5.0,1,5.0
5.0,10.0,3.277246,3.0,5.0,1,5.0
10.0,15.0,3.277246,3.0,5.0,1,5.0
15.0,20.0,3.277246,3.0,5.0,1,5.0
20.0,25.0,2.951786,2.317528,5.0,2,5.0
25.0,30.0,2.919582,2.25,5.0,1,5.0
30.0,35.0,2.926519,2.428664,5.0,2,5.0
35.0,40.0,2.972967,3.625,5.0,1,5.0
40.0,45.0,2.972967,3.625,5.0,1,5.0
45.0,50.0,2.972967,3.625,5.0,1,5.0
50.0,55.0,2.977415,3.388813,5.0,2,5.0
55.0,60.0,2.984739,3.0,5.0,1,5.0
60.0,65.0,2.984739,3.0,5.0,1,5.0
65.0,70.0,2.927561,3.0,5.0,2,5.0
70.0,75.0,2.906614,3.0,5.0,1,5.0
75.0,80.0,2.906614,3.0,5.0,1,5.0
80.0,85.0,3.059588,2.671081,5.0,2,5.0
85.0,90.0,3.006891,2.711913,5.0,2,5.0
90.0,95.0,2.827085,3.0,5.0,1,5.0
95.0,100.0,2.936039,2.963053,5.0,2,5.0
100.0,105.0,3.564319,2.75,5.0,1,5.0
105.0,110.0,3.088468,2.75,5.0,2,5.0
110.0,115.0,2.967098,2.75,5.0,1,5.0
115.0,120.0,2.967098,2.75,5.0,1,5.0
120.0,125.0,2.967098,2.75,5.0,1,5.0
125.0,130.0,3.111467,2.865469,5.0,2,5.0
130.0,135.0,3.123384,2.875,5.0,1,5.0
135.0,140.0,3.123384,2.875,5.0,1,5.0
140.0,145.0,3.089691,2.842661,5.0,2,5.0
145.0,150.0,2.99315,2.75,5.0,1,5.0
150.0,155.0,2.99315,2.75,5.0,1,5.0
155.0,160.0,2.781806,2.22332,5.0,2,5.0
160.0,165.0,2.742352,2.125,5.0,1,5.0
165.0,170.0,2.742352,2.125,5.0,1,5.0
170.0,175.0,2.770984,2.621825,5.0,2,5.0
175.0,180.0,2.771167,2.625,5.0,1,5.0
180.0,185.0,2.771167,2.625,5.0,1,5.0
185.0,186.281875,2.771167,2.625,1.281875,1,5.0
