elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.55,3.533358,3.454545
10.8,3.684793,3.570812
13.94,3.734263,3.606055
16.24,3.722214,3.557989
18.08,3.734363,3.531734
22.82,3.794677,3.421286
28.72,3.800644,3.437456
30.41,3.785269,3.421695
32.2,3.762425,3.403812
35.04,3.753079,3.301611
37.63,3.772481,3.293366
39.72,3.760033,3.330548
41.66,3.748473,3.310498
43.51,3.74176,3.323462
49.61,3.769384,3.34044
52.99,3.764365,3.302778
58.89,3.754105,3.289142
62.18,3.771378,3.302703
65.67,3.799844,3.330098
69.26,3.822834,3.351863
73.46,3.830652,3.312688
76.39,3.833548,3.297498
80.34,3.842231,3.305563
82.88,3.847332,3.272362
86.47,3.843324,3.244448
92.52,3.850815,3.252242
96.5,3.852681,3.246994
98.54,3.846811,3.234352
101.64,3.838957,3.24076
105.44,3.839703,3.255017
108.93,3.844921,3.250407
111.63,3.843626,3.237754
115.92,3.856073,3.25116
119.04,3.828349,3.222112
122.04,3.819635,3.216652
125.64,3.816474,3.231283
127.99,3.819688,3.242949
132.08,3.827344,3.247336
135.53,3.82259,3.233403
138.33,3.823802,3.234907
141.22,3.829694,3.250564
144.51,3.831831,3.235102
148.2,3.824619,3.254147
151.5,3.818622,3.2455
154.84,3.821834,3.242002
156.83,3.80368,3.227218
160.48,3.811601,3.249343
162.88,3.811059,3.246722
164.83,3.815168,3.252253
167.22,3.810173,3.252221
169.57,3.811101,3.253345
172.81,3.809402,3.25172
175.16,3.809581,3.25932
177.91,3.806866,3.251096
181.25,3.803505,3.248144
