seconds,mos_pred_concat,mos_target_concat_durw
11.03275,2.626664,3.125
16.7565,3.272593,3.466584
25.259313,2.812991,3.309522
29.903312,2.972214,3.494404
43.437,2.691953,3.496147
44.946312,2.726328,3.538252
55.967375,2.63659,3.53072
62.387687,2.729827,3.643332
68.61425,2.797992,3.562264
73.142125,2.792869,3.597101
86.959875,2.716744,3.442636
92.137937,2.700029,3.495034
106.29075,2.604843,3.462407
111.225,2.643653,3.502892
115.90525,2.626889,3.507823
124.763688,2.70138,3.551644
140.040687,2.691211,3.491465
149.6305,2.712029,3.572124
155.343937,2.695135,3.564874
157.073812,2.704703,3.573796
167.918562,2.68362,3.56903
172.7135,2.671552,3.560173
181.861187,2.670702,3.557147
