elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.988487,3.5
11.070438,3.280948,3.738815
21.915188,3.092633,3.620637
31.767563,3.538174,3.815827
37.481,3.525934,3.74863
44.082563,3.692642,3.748835
59.359563,3.517653,3.556112
64.324125,3.618156,3.609666
69.004375,3.563771,3.610706
75.327313,3.656842,3.685353
89.480125,3.53235,3.616495
96.383562,3.612982,3.679775
110.201313,3.543525,3.547521
114.945312,3.588707,3.576513
121.171875,3.598823,3.534042
126.287375,3.638081,3.578233
137.308437,3.593465,3.571954
143.596563,3.631237,3.60712
157.13025,3.614992,3.597893
163.77825,3.653643,3.644659
172.281062,3.622714,3.612842
174.203812,3.634299,3.626773
185.236562,3.616323,3.596887
