seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.966946,3.5
13.954187,3.285705,3.758336
24.798938,2.961607,3.645364
29.257188,2.987391,3.794642
34.970625,2.94283,3.726082
43.364625,3.0222,3.875888
58.641625,2.911485,3.647706
68.463687,2.964388,3.823778
73.143937,2.914805,3.811059
77.904,2.949498,3.845517
92.056812,2.813123,3.753962
100.683,2.872622,3.807171
114.50075,2.764222,3.664508
116.857563,2.781939,3.663712
123.084125,2.766624,3.617489
130.80475,2.810192,3.6622
141.825813,2.770807,3.649596
150.2895,2.796335,3.683408
163.823188,2.748307,3.668257
168.629688,2.784415,3.684838
177.1325,2.743546,3.651964
181.59075,2.765074,3.675853
