elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.55,3.723669,2.714286
5.66,3.807424,3.100391
15.57,3.922899,2.763717
19.0,3.913179,2.746197
28.65,4.024628,2.719409
38.23,4.015455,2.861319
40.55,4.006479,2.847798
48.08,3.95745,2.857397
52.83,3.945528,2.862045
58.85,3.943888,2.852551
65.42,3.977437,2.930126
69.29,3.998578,2.934029
74.65,4.010445,2.982952
85.27,4.036442,2.94356
91.79,4.012076,2.979856
96.77,3.988604,2.965454
99.96,3.992233,2.957853
101.84,3.989548,2.966542
107.76,4.001814,2.983363
114.69,4.011205,3.009545
121.19,4.011419,2.979778
128.07,4.007328,2.940574
139.53,4.009894,2.912601
146.14,3.993039,2.950477
151.34,3.988756,2.938964
153.48,3.992701,2.94742
157.03,3.988192,2.950348
163.04,4.006089,2.955864
170.75,4.010938,2.962373
173.35,4.010586,2.980435
176.65,3.998373,2.979102
182.11,4.001167,2.970734
