elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.45,4.222304,3.888889
5.4,3.879491,3.840329
8.15,3.960103,3.802181
11.49,4.051284,3.888754
14.17,4.117349,3.909794
18.41,4.112101,3.792383
21.8,4.094168,3.740935
25.15,4.087908,3.693473
27.79,4.131431,3.70532
29.92,4.128147,3.702569
32.47,4.14862,3.694514
36.71,4.129508,3.643172
43.25,4.110601,3.564817
48.34,4.066748,3.537743
50.63,4.077018,3.546316
55.22,4.070951,3.534154
58.06,4.061993,3.561017
62.1,4.044256,3.584571
64.9,4.041965,3.573732
72.0,4.072698,3.591114
74.3,4.0761,3.599902
76.2,4.08425,3.619468
82.65,4.083185,3.590635
85.49,4.086077,3.574336
88.29,4.090896,3.57515
90.38,4.101311,3.584974
94.13,4.105987,3.585573
95.88,4.105801,3.58249
97.57,4.112799,3.582298
100.35,4.11766,3.582789
103.5,4.097988,3.586356
107.15,4.094261,3.577737
110.0,4.101202,3.594435
111.55,4.101619,3.598912
118.65,4.118065,3.590692
127.94,4.114828,3.587407
132.34,4.120973,3.604819
137.88,4.13661,3.631412
140.47,4.136905,3.639884
142.86,4.142383,3.638474
149.65,4.141428,3.648395
156.03,4.146596,3.647438
160.42,4.151279,3.644924
162.75,4.15285,3.648417
169.4,4.160973,3.64259
172.88,4.162575,3.648347
181.97,4.15218,3.665913
