seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.158788,3.125
23.930188,2.60159,2.529719
33.800187,2.631827,2.849552
47.030313,2.638457,2.891875
51.850313,2.636315,2.960026
58.605375,2.67333,2.935818
73.285375,2.671644,3.048831
93.735563,2.747346,3.038177
98.100562,2.757384,3.030917
104.270625,2.751379,2.9995
117.535625,2.753018,3.013664
133.78575,2.747494,2.966456
147.75575,2.754282,2.957809
166.515938,2.766,3.032976
173.405937,2.772027,3.0565
184.786125,2.757155,3.05302
