seconds,mos_pred_concat,mos_target_concat_durw
11.03275,3.045829,3.125
16.7565,3.633382,3.466584
25.259313,3.09055,3.309522
29.903312,3.277586,3.494404
43.437,2.927653,3.496147
44.946312,2.947882,3.538252
55.967375,2.83268,3.53072
62.387687,2.975572,3.643332
68.61425,2.935625,3.562264
73.142125,2.989868,3.597101
86.959875,2.784785,3.442636
92.137937,2.795631,3.495034
106.29075,2.6724,3.462407
111.225,2.737379,3.502892
115.90525,2.703901,3.507823
124.763688,2.786474,3.551644
140.040687,2.710749,3.491465
149.6305,2.792785,3.572124
155.343937,2.768597,3.564874
157.073812,2.781599,3.573796
167.918562,2.713307,3.56903
172.7135,2.728932,3.560173
181.861187,2.689391,3.557147
