elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.626188,4.429895,4.375
16.370062,4.497397,4.493263
21.130125,4.459934,4.466621
30.185938,4.488534,4.364135
40.008,4.520128,4.489553
44.779688,4.50884,4.464027
53.173687,4.497396,4.469705
60.604062,4.446068,4.304837
65.062312,4.452681,4.326776
70.786062,4.465627,4.31046
75.592562,4.461285,4.306616
80.236562,4.468306,4.317809
88.70025,4.421212,4.311339
90.209563,4.42258,4.318678
97.930188,4.426133,4.323118
104.3505,4.428111,4.341692
106.707313,4.419817,4.325863
111.235187,4.425652,4.317686
119.861375,4.425957,4.321811
125.039437,4.418658,4.324014
129.7995,4.415446,4.325884
134.73375,4.412344,4.327682
144.555812,4.426265,4.364871
153.41425,4.424195,4.35102
161.80825,4.424825,4.358749
171.398062,4.426706,4.380639
175.856312,4.429644,4.386834
177.586187,4.43089,4.386719
182.392687,4.430006,4.383116
187.187625,4.408707,4.354091
