elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,4.259552,4.0
15.64,3.927483,3.771565
19.12,4.011049,3.800141
23.37,3.930824,3.791023
30.02,4.04057,3.726556
33.16,3.974283,3.726624
35.49,4.010222,3.737277
37.79,3.99359,3.708634
42.18,4.042549,3.692702
44.02,4.037291,3.676287
50.4,4.075768,3.669795
55.14,4.050909,3.612217
61.93,4.060701,3.639071
67.83,4.050539,3.626974
70.22,4.070545,3.624544
71.91,4.051427,3.613481
74.5,4.055788,3.630079
76.29,4.039879,3.617642
81.83,4.07655,3.661582
84.67,4.050587,3.610641
89.07,4.060575,3.635364
91.66,4.062517,3.622548
100.95,4.06319,3.615453
103.04,4.050472,3.623253
110.14,4.065765,3.612829
112.08,4.06118,3.60049
113.63,4.063693,3.604803
115.48,4.062341,3.604973
118.33,4.067923,3.619839
124.43,4.049235,3.612079
128.08,4.045886,3.604135
131.46,4.042025,3.582174
134.61,4.027956,3.584931
140.51,3.990348,3.567369
143.29,3.995047,3.568002
146.58,3.997975,3.567496
148.27,4.003095,3.56754
151.76,4.008148,3.573304
153.51,4.011035,3.571519
157.1,4.001164,3.575597
160.85,4.005699,3.576166
165.05,4.001136,3.553022
167.14,4.009617,3.558612
170.07,4.001832,3.547552
172.87,4.008955,3.548402
176.82,4.006756,3.546461
179.66,4.009771,3.539404
182.2,4.003341,3.521041
