elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,2.953455,3.125
12.9555,3.17475,3.384721
21.458312,3.069346,3.232276
28.106312,3.391487,3.591264
41.64,3.253423,3.561602
47.928125,3.393343,3.668319
58.949188,3.349674,3.63685
64.064688,3.44037,3.715753
70.29125,3.453416,3.630204
75.03525,3.503129,3.66939
88.853,3.372489,3.506974
95.756438,3.464629,3.578565
109.90925,3.38917,3.536256
116.232187,3.453962,3.588683
120.912437,3.431511,3.590089
125.877,3.479918,3.616116
141.154,3.412783,3.549434
147.755562,3.465492,3.558395
153.469,3.466161,3.551568
163.321375,3.527845,3.593701
174.166125,3.494311,3.587866
176.088875,3.504687,3.601921
185.236562,3.473262,3.596887
