elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.45825,4.487122,4.625
14.280312,4.402385,4.796951
19.086813,4.369819,4.659216
21.443625,4.328909,4.545548
26.250125,4.318684,4.491432
34.876312,4.334516,4.462634
44.698375,4.340978,4.553248
54.520437,4.345112,4.611213
56.87725,4.330712,4.570347
65.503438,4.337558,4.544622
73.224063,4.333953,4.526737
80.944688,4.331037,4.512264
85.751188,4.327787,4.497564
90.209438,4.335662,4.503862
94.667687,4.342795,4.509567
103.131375,4.315699,4.488265
111.595063,4.292714,4.470194
113.951875,4.28661,4.452713
118.711938,4.282088,4.449597
127.105938,4.288152,4.452926
131.866,4.284026,4.450113
136.6725,4.28364,4.443075
145.136188,4.267836,4.431816
152.856813,4.269631,4.428946
161.250813,4.27506,4.432645
169.877,4.280525,4.429718
174.637063,4.277617,4.428227
183.031063,4.282034,4.431518
