block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.473773,4.652087,5.0,2,5.0
5.0,10.0,4.363923,4.875,5.0,1,5.0
10.0,15.0,4.350845,4.785039,5.0,2,5.0
15.0,20.0,4.222753,4.135852,5.0,2,5.0
20.0,25.0,4.19353,4.069547,5.0,2,5.0
25.0,30.0,4.355285,4.343747,5.0,2,5.0
30.0,35.0,4.382231,4.387369,5.0,2,5.0
35.0,40.0,4.363923,4.875,5.0,1,5.0
40.0,45.0,4.363923,4.875,5.0,2,5.0
45.0,50.0,4.363923,4.875,5.0,1,5.0
50.0,55.0,4.328788,4.755109,5.0,2,5.0
55.0,60.0,4.238111,4.093413,5.0,2,5.0
60.0,65.0,4.382696,4.375,5.0,1,5.0
65.0,70.0,4.311362,4.375,5.0,2,5.0
70.0,75.0,4.303375,4.375,5.0,2,5.0
75.0,80.0,4.303375,4.375,5.0,1,5.0
80.0,85.0,4.278791,4.273617,5.0,2,5.0
85.0,90.0,4.454962,4.568661,5.0,2,5.0
90.0,95.0,4.455586,4.600077,5.0,3,5.0
95.0,100.0,4.012631,4.25,5.0,1,5.0
100.0,105.0,4.012631,4.25,5.0,2,5.0
105.0,110.0,4.012631,4.25,5.0,1,5.0
110.0,115.0,4.039339,3.981602,5.0,3,5.0
115.0,120.0,4.225381,4.407202,5.0,2,5.0
120.0,125.0,4.373912,4.5,5.0,1,5.0
125.0,130.0,4.258108,4.427648,5.0,2,5.0
130.0,135.0,4.236033,4.29665,5.0,2,5.0
135.0,140.0,4.099746,4.25,5.0,2,5.0
140.0,145.0,4.012631,4.25,5.0,1,5.0
145.0,150.0,4.295456,4.371595,5.0,2,5.0
150.0,155.0,4.33361,4.42858,5.0,2,5.0
155.0,160.0,4.373912,4.5,5.0,1,5.0
160.0,165.0,4.380498,4.40627,5.0,2,5.0
165.0,170.0,4.377558,4.375,5.0,2,5.0
170.0,175.0,4.188363,4.384073,5.0,2,5.0
175.0,180.0,4.373912,4.5,5.0,1,5.0
180.0,183.031062,4.373912,4.5,3.031063,1,5.0
