seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.653393,3.25
9.601437,3.971071,3.750602
11.331312,3.990274,3.845925
15.789562,4.091786,4.0659
25.379375,4.207341,4.324393
33.773375,4.176894,4.368038
42.631813,4.215976,4.317537
52.453875,4.208915,4.421923
57.388125,4.198685,4.417889
62.148188,4.214962,4.414604
67.32625,4.198068,4.411558
75.952438,4.202053,4.407406
80.480312,4.213766,4.391517
82.837125,4.20125,4.369709
89.257437,4.208675,4.388072
96.978062,4.224694,4.387032
98.487375,4.228565,4.392594
106.951062,4.215114,4.38131
111.595062,4.221315,4.386249
116.401562,4.219947,4.380623
122.125312,4.23419,4.368642
126.583562,4.236279,4.377671
134.013937,4.214335,4.308217
142.407938,4.2054,4.319522
147.179625,4.211735,4.317268
157.001688,4.227359,4.352159
166.0575,4.225239,4.339771
170.817563,4.222651,4.340753
178.561438,4.228163,4.35308
187.187625,4.226302,4.354091
