elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.637256,3.75
15.7,3.93454,3.894745
21.62,4.008979,3.724424
25.1,4.049151,3.752728
32.63,3.986933,3.558043
39.28,4.07456,3.548216
44.64,4.082719,3.556281
46.97,4.100132,3.572781
49.11,4.106994,3.57159
53.5,4.12623,3.570274
60.07,4.116592,3.57626
66.45,4.127769,3.580939
70.0,4.110805,3.555378
76.79,4.118829,3.582061
82.8,4.144588,3.547071
85.19,4.154007,3.547309
87.3,4.149036,3.552208
89.89,4.145184,3.56773
96.41,4.114632,3.560075
101.95,4.135634,3.598472
103.83,4.130404,3.595395
108.23,4.132661,3.616361
112.1,4.140369,3.595083
121.39,4.149931,3.591285
123.71,4.144467,3.573164
130.81,4.156879,3.567105
135.79,4.135499,3.535304
137.34,4.135167,3.539608
143.36,4.124349,3.507259
146.21,4.123451,3.521195
148.81,4.121076,3.532473
152.46,4.119636,3.527705
157.91,4.104194,3.523873
161.06,4.093213,3.527318
164.13,4.096825,3.531058
166.91,4.095878,3.532206
172.32,4.090556,3.543753
174.01,4.092934,3.544022
182.14,4.077379,3.550984
