block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.405548,4.264513,5.0,2,5.0
5.0,10.0,4.410516,4.606619,5.0,2,5.0
10.0,15.0,4.432717,4.5,5.0,1,5.0
15.0,20.0,4.509712,4.675594,5.0,2,5.0
20.0,25.0,4.597148,4.875,5.0,1,5.0
25.0,30.0,4.364985,4.623081,5.0,2,5.0
30.0,35.0,4.16499,4.375,5.0,2,5.0
35.0,40.0,4.188243,4.375,5.0,1,5.0
40.0,45.0,4.129497,4.021478,5.0,3,5.0
45.0,50.0,4.35345,4.375,5.0,1,5.0
50.0,55.0,4.080265,4.273613,5.0,2,5.0
55.0,60.0,4.062668,4.25,5.0,2,5.0
60.0,65.0,4.405688,4.308898,5.0,2,5.0
65.0,70.0,4.413597,4.591823,5.0,2,5.0
70.0,75.0,4.432717,4.5,5.0,1,5.0
75.0,80.0,4.529174,4.71998,5.0,2,5.0
80.0,85.0,4.597148,4.875,5.0,1,5.0
85.0,90.0,4.310445,4.5639,5.0,2,5.0
90.0,95.0,4.171131,4.375,5.0,2,5.0
95.0,100.0,4.188243,4.375,5.0,1,5.0
100.0,105.0,4.149052,4.021478,5.0,3,5.0
105.0,110.0,4.35345,4.375,5.0,1,5.0
110.0,115.0,4.040399,4.258817,5.0,2,5.0
115.0,120.0,4.108695,4.25,5.0,2,5.0
120.0,125.0,4.405829,4.353284,5.0,2,5.0
125.0,130.0,4.416678,4.577028,5.0,2,5.0
130.0,135.0,4.432717,4.5,5.0,1,5.0
135.0,140.0,4.548637,4.764366,5.0,2,5.0
140.0,145.0,4.597148,4.875,5.0,1,5.0
145.0,150.0,4.255905,4.504719,5.0,2,5.0
150.0,155.0,4.177272,4.375,5.0,2,5.0
155.0,160.0,4.17247,4.327516,5.0,2,5.0
160.0,165.0,4.184379,4.068962,5.0,2,5.0
165.0,170.0,4.337342,4.369022,5.0,2,5.0
170.0,175.0,4.016642,4.25,5.0,1,5.0
175.0,180.0,4.154721,4.25,5.0,2,5.0
180.0,183.031062,4.405502,4.25,3.031063,1,5.0
