seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.598527,3.25
19.040125,2.789508,2.408312
20.77,2.85068,2.572112
34.000125,2.766982,2.738612
43.589937,3.105932,3.181119
50.345,3.103686,3.123273
59.203437,3.282578,3.273158
79.653625,3.213751,3.203028
84.587875,3.265206,3.271393
90.757938,3.239172,3.21895
95.936,3.273501,3.281347
112.186125,3.195867,3.186275
116.714,3.226393,3.222693
135.474187,3.172755,3.278404
141.8945,3.213246,3.339333
153.274687,3.171574,3.314139
154.784,3.175651,3.32814
168.684125,3.109394,3.239298
173.328125,3.139741,3.273076
191.653312,3.104708,3.235013
