block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.890516,3.25,1.0,1,1.0
1.0,2.0,3.955542,3.25,1.0,1,1.0
2.0,3.0,3.99781,3.25,1.0,1,1.0
3.0,4.0,4.128088,3.25,1.0,1,1.0
4.0,5.0,4.3646,3.480695,1.0,2,1.0
5.0,6.0,4.284552,4.375,1.0,1,1.0
6.0,7.0,4.482688,4.553195,1.0,2,1.0
7.0,8.0,4.570051,4.75,1.0,1,1.0
8.0,9.0,3.864373,4.75,1.0,1,1.0
9.0,10.0,4.447123,4.75,1.0,1,1.0
10.0,11.0,4.092575,4.75,1.0,1,1.0
11.0,12.0,4.098452,4.75,1.0,1,1.0
12.0,13.0,4.040494,4.75,1.0,1,1.0
13.0,14.0,3.744787,4.75,1.0,1,1.0
14.0,15.0,3.564951,4.75,1.0,1,1.0
15.0,16.0,4.564394,4.75,1.0,1,1.0
16.0,17.0,4.125248,4.196641,1.0,2,1.0
17.0,18.0,4.190913,4.125,1.0,1,1.0
18.0,19.0,4.383046,4.125,1.0,1,1.0
19.0,20.0,4.088461,4.125,1.0,1,1.0
20.0,21.0,4.449888,4.125,1.0,1,1.0
21.0,22.0,4.202144,4.125,1.0,1,1.0
22.0,23.0,4.3383,4.125,1.0,1,1.0
23.0,24.0,3.63002,4.125,1.0,1,1.0
24.0,25.0,4.4491,4.131734,1.0,2,1.0
25.0,26.0,4.490951,4.375,1.0,1,1.0
26.0,27.0,3.584563,4.375,1.0,1,1.0
27.0,28.0,4.456741,4.375,1.0,1,1.0
28.0,29.0,4.520486,4.375,1.0,1,1.0
29.0,30.0,3.760625,4.375,1.0,2,1.0
30.0,31.0,4.352257,4.375,1.0,1,1.0
31.0,32.0,3.576559,4.375,1.0,1,1.0
32.0,33.0,4.493084,4.375,1.0,1,1.0
33.0,34.0,4.680289,4.375,1.0,1,1.0
34.0,35.0,4.104837,4.375,1.0,1,1.0
35.0,36.0,4.444077,4.146344,1.0,2,1.0
36.0,37.0,4.198159,4.125,1.0,1,1.0
37.0,38.0,4.314408,4.125,1.0,1,1.0
38.0,39.0,4.286239,4.125,1.0,1,1.0
39.0,40.0,4.469532,4.318375,1.0,2,1.0
40.0,41.0,4.078562,4.625,1.0,1,1.0
41.0,42.0,4.377839,4.625,1.0,1,1.0
42.0,43.0,4.029899,4.625,1.0,1,1.0
43.0,44.0,4.231935,4.625,1.0,1,1.0
44.0,45.0,4.521064,4.625,1.0,1,1.0
45.0,46.0,4.746143,4.625,1.0,1,1.0
46.0,47.0,4.363371,4.745805,1.0,2,1.0
47.0,48.0,4.305501,4.635719,1.0,2,1.0
48.0,49.0,4.280936,4.5,1.0,1,1.0
49.0,50.0,4.466957,4.5,1.0,1,1.0
50.0,51.0,4.502698,4.5,1.0,1,1.0
51.0,52.0,4.625337,4.5,1.0,1,1.0
52.0,53.0,4.298671,4.195078,1.0,2,1.0
53.0,54.0,4.493243,4.125,1.0,1,1.0
54.0,55.0,4.520647,4.125,1.0,1,1.0
55.0,56.0,4.321851,4.125,1.0,1,1.0
56.0,57.0,4.235195,4.125,1.0,1,1.0
57.0,58.0,4.354205,4.035625,1.0,2,1.0
58.0,59.0,3.618769,3.125,1.0,1,1.0
59.0,60.0,4.223001,3.125,1.0,1,1.0
60.0,61.0,4.05849,3.125,1.0,1,1.0
61.0,62.0,3.630313,3.125,1.0,1,1.0
62.0,63.0,4.093663,3.125,1.0,1,1.0
63.0,64.0,4.228027,3.125,1.0,1,1.0
64.0,65.0,4.378808,3.125,1.0,1,1.0
65.0,66.0,4.336833,3.866375,1.0,2,1.0
66.0,67.0,4.544176,4.25,1.0,1,1.0
67.0,68.0,4.519454,4.25,1.0,1,1.0
68.0,69.0,4.329054,4.25,1.0,1,1.0
69.0,70.0,4.422171,4.25,1.0,1,1.0
70.0,71.0,4.375612,4.139086,1.0,2,1.0
71.0,72.0,4.287117,4.125,1.0,1,1.0
72.0,73.0,4.458677,4.125,1.0,1,1.0
73.0,74.0,4.392591,4.125,1.0,1,1.0
74.0,75.0,3.985892,4.125,1.0,1,1.0
75.0,76.0,4.69266,4.125,1.0,1,1.0
76.0,77.0,4.341919,4.125,1.0,1,1.0
77.0,78.0,4.481939,4.125,1.0,1,1.0
78.0,79.0,3.796975,4.125,1.0,1,1.0
79.0,80.0,4.439627,4.54075,1.0,2,1.0
80.0,81.0,4.257477,4.625,1.0,1,1.0
81.0,82.0,4.268713,4.625,1.0,1,1.0
82.0,83.0,4.279426,4.625,1.0,1,1.0
83.0,84.0,4.366169,4.625,1.0,1,1.0
84.0,85.0,4.416055,4.625,1.0,1,1.0
85.0,86.0,4.408234,4.625,1.0,1,1.0
86.0,87.0,4.075575,4.603094,1.0,2,1.0
87.0,88.0,4.213689,4.375,1.0,1,1.0
88.0,89.0,4.181011,4.375,1.0,1,1.0
89.0,90.0,4.38107,4.375,1.0,1,1.0
90.0,91.0,4.314102,4.375,1.0,1,1.0
91.0,92.0,4.340734,4.375,1.0,1,1.0
92.0,93.0,3.913939,4.375,1.0,1,1.0
93.0,94.0,4.614267,4.375,1.0,1,1.0
94.0,95.0,4.581944,4.375,1.0,1,1.0
95.0,96.0,4.345906,4.375,1.0,1,1.0
96.0,97.0,4.319994,4.415453,1.0,2,1.0
97.0,98.0,4.265364,4.5,1.0,1,1.0
98.0,99.0,3.98856,4.5,1.0,1,1.0
99.0,100.0,4.243189,4.5,1.0,1,1.0
100.0,101.0,4.318031,4.5,1.0,1,1.0
101.0,102.0,3.911505,3.7275,1.0,2,1.0
102.0,103.0,4.239818,3.5,1.0,1,1.0
103.0,104.0,4.231145,3.5,1.0,1,1.0
104.0,105.0,3.803044,3.5,1.0,1,1.0
105.0,106.0,4.330936,3.5,1.0,1,1.0
106.0,107.0,3.958053,4.243641,1.0,2,1.0
107.0,108.0,4.290771,4.375,1.0,1,1.0
108.0,109.0,4.418429,4.375,1.0,1,1.0
109.0,110.0,3.839959,4.375,1.0,1,1.0
110.0,111.0,3.940834,4.375,1.0,1,1.0
111.0,112.0,4.123957,4.375,1.0,1,1.0
112.0,113.0,4.244226,4.375,1.0,1,1.0
113.0,114.0,4.278772,4.260164,1.0,2,1.0
114.0,115.0,4.186999,4.25,1.0,1,1.0
115.0,116.0,4.415957,4.25,1.0,1,1.0
116.0,117.0,3.823282,4.25,1.0,1,1.0
117.0,118.0,4.26048,4.25,1.0,1,1.0
118.0,119.0,4.107225,4.325164,1.0,2,1.0
119.0,120.0,4.321782,4.375,1.0,1,1.0
120.0,121.0,3.963993,4.375,1.0,1,1.0
121.0,122.0,4.288386,4.375,1.0,1,1.0
122.0,123.0,4.128343,4.375,1.0,1,1.0
123.0,124.0,3.961962,4.367078,1.0,2,1.0
124.0,125.0,4.460427,4.25,1.0,1,1.0
125.0,126.0,3.575332,4.25,1.0,1,1.0
