seconds,mos_pred_concat,mos_target_concat_durw
9.29,4.255857,3.545455
14.49,4.124545,3.211682
17.08,4.113645,3.345007
20.27,4.118628,3.247791
27.37,4.146879,3.303239
38.83,4.103456,3.09569
43.58,4.046431,3.075352
46.88,3.998795,3.063648
52.34,4.039338,3.025713
59.22,4.023847,2.935593
68.87,4.001727,2.897912
77.96,4.027506,3.026413
83.5,4.051582,3.108701
90.29,4.041781,3.164985
93.14,4.057468,3.197336
96.69,4.029922,3.1796
100.12,4.027555,3.162028
106.62,4.014818,3.118897
117.24,3.995656,3.077932
118.79,4.001983,3.088876
123.18,4.011919,3.105508
129.56,4.015307,3.13109
131.89,4.012849,3.144477
134.28,4.016642,3.151794
144.19,4.012995,3.111906
153.77,4.009025,3.122734
161.48,4.006455,3.121649
164.96,4.005722,3.138672
171.61,4.007263,3.152673
176.01,4.011794,3.176633
182.94,4.005186,3.185726
