elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.809411,3.5
13.942625,3.225677,3.414024
24.787375,3.111308,3.451639
26.51725,3.19062,3.511876
32.230687,3.266822,3.487612
41.8205,3.488274,3.777089
57.0975,3.307936,3.569171
65.955938,3.461786,3.643824
70.636188,3.422213,3.642576
75.570438,3.483584,3.690399
89.72325,3.377199,3.620931
94.901313,3.441544,3.662075
108.719063,3.34032,3.530267
113.246938,3.392924,3.554046
119.4735,3.401853,3.512141
125.893812,3.46505,3.568895
136.914875,3.436794,3.563349
138.424187,3.443609,3.576288
151.957875,3.416179,3.569493
156.601875,3.444906,3.597087
165.104688,3.409746,3.566338
170.828438,3.446402,3.585056
181.861187,3.412779,3.557147
