block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,4.529175,4.217606,20.0,3,20.0
20.0,40.0,30.0,4.408372,4.591086,20.0,4,20.0
40.0,60.0,50.0,4.504615,4.604775,20.0,4,20.0
60.0,80.0,70.0,4.30752,4.189196,20.0,6,20.0
80.0,100.0,90.0,4.317009,4.349475,20.0,5,20.0
100.0,120.0,110.0,4.467219,4.349387,20.0,5,20.0
120.0,140.0,130.0,4.512458,4.168048,20.0,4,20.0
140.0,160.0,150.0,4.097311,4.159886,20.0,4,20.0
160.0,180.0,170.0,4.260581,3.848548,20.0,4,20.0
180.0,182.84325,181.421625,4.61062,4.5,2.84325,1,20.0
