seconds,mos_pred_concat,mos_target_concat_durw
6.44,3.998863,2.166667
12.94,4.012613,2.334106
18.98,3.86518,2.364168
29.37,3.905936,2.361683
34.87,3.825789,2.383499
41.52,3.799525,2.562322
49.21,3.833657,2.673337
54.1,3.826348,2.669995
56.44,3.821296,2.660643
62.24,3.816483,2.72333
69.48,3.848486,2.700058
73.42,3.811615,2.667857
77.92,3.787938,2.636506
80.72,3.768361,2.636501
85.66,3.757722,2.620765
95.38,3.761143,2.603826
104.62,3.761728,2.638816
107.05,3.769197,2.637556
109.69,3.754869,2.619203
113.87,3.7456,2.592395
115.36,3.746507,2.592493
120.59,3.755526,2.610166
122.03,3.754923,2.623617
127.76,3.748373,2.658437
130.96,3.753606,2.677643
132.9,3.758932,2.675714
137.44,3.755959,2.690555
142.59,3.756356,2.701731
150.78,3.769665,2.681721
153.08,3.765875,2.692513
157.86,3.766433,2.704153
171.1,3.772697,2.672879
175.29,3.767739,2.671137
178.83,3.76753,2.667749
185.82,3.758983,2.680247
