block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.157897,2.875,5.0,1,5.0
5.0,10.0,7.5,3.157897,2.875,5.0,1,5.0
10.0,15.0,12.5,3.180558,2.90075,5.0,2,5.0
15.0,20.0,17.5,3.267902,3.0,5.0,1,5.0
20.0,25.0,22.5,3.267902,3.0,5.0,1,5.0
25.0,30.0,27.5,3.267902,3.0,5.0,1,5.0
30.0,35.0,32.5,3.216835,3.0,5.0,2,5.0
35.0,40.0,37.5,2.827532,3.0,5.0,1,5.0
40.0,45.0,42.5,2.827532,3.0,5.0,1,5.0
45.0,50.0,47.5,2.995398,3.0,5.0,2,5.0
50.0,55.0,52.5,3.02739,3.0,5.0,1,5.0
55.0,60.0,57.5,3.139442,3.121188,5.0,2,5.0
60.0,65.0,62.5,3.506062,3.51005,5.0,2,5.0
65.0,70.0,67.5,3.17373,3.125,5.0,1,5.0
70.0,75.0,72.5,3.06019,2.97855,5.0,2,5.0
75.0,80.0,77.5,2.786088,2.625,5.0,1,5.0
80.0,85.0,82.5,2.786088,2.625,5.0,1,5.0
85.0,90.0,87.5,2.802452,2.667875,5.0,2,5.0
90.0,95.0,92.5,3.167751,3.625,5.0,1,5.0
95.0,100.0,97.5,3.167751,3.625,5.0,1,5.0
100.0,105.0,102.5,3.167751,3.625,5.0,1,5.0
105.0,110.0,107.5,3.012033,3.188744,5.0,2,5.0
110.0,115.0,112.5,2.632339,2.125,5.0,1,5.0
115.0,120.0,117.5,2.632339,2.125,5.0,1,5.0
120.0,125.0,122.5,2.908065,2.45635,5.0,2,5.0
125.0,130.0,127.5,3.22834,3.3016,5.0,2,5.0
130.0,135.0,132.5,3.207041,3.625,5.0,1,5.0
135.0,140.0,137.5,3.174312,3.3276,5.0,2,5.0
140.0,145.0,142.5,3.152015,3.125,5.0,1,5.0
145.0,150.0,147.5,3.152015,3.125,5.0,1,5.0
150.0,155.0,152.5,3.362221,2.536375,5.0,2,5.0
155.0,160.0,157.5,3.070647,3.207788,5.0,2,5.0
160.0,165.0,162.5,2.944906,3.5,5.0,1,5.0
165.0,170.0,167.5,2.944906,3.5,5.0,1,5.0
170.0,175.0,172.5,3.454617,3.596473,5.0,2,5.0
175.0,180.0,177.5,3.603836,3.280436,5.0,2,5.0
180.0,184.786125,182.393062,3.601526,2.75,4.786125,1,5.0
