elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.265,3.043175,3.125
24.645187,2.841069,3.06728
29.010188,2.864225,3.038349
47.770375,2.782602,3.268736
64.0205,2.723313,3.105338
84.470687,2.789805,3.079836
89.290687,2.807822,3.109265
95.46075,2.814947,3.069885
105.14575,2.830297,3.074962
112.03575,2.824372,3.108788
126.280937,2.771823,2.997811
139.511062,2.761995,2.998019
146.266125,2.783989,2.986565
156.136125,2.770841,3.026923
170.106125,2.779174,3.014446
184.786125,2.779398,3.05302
