block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.813548,3.375,5.0,1,5.0
5.0,10.0,7.5,2.90207,3.589328,5.0,2,5.0
10.0,15.0,12.5,2.750368,3.625,5.0,1,5.0
15.0,20.0,17.5,2.750368,3.625,5.0,1,5.0
20.0,25.0,22.5,2.827513,3.532884,5.0,2,5.0
25.0,30.0,27.5,3.483169,2.75,5.0,1,5.0
30.0,35.0,32.5,3.19353,2.938566,5.0,2,5.0
35.0,40.0,37.5,3.099166,3.0,5.0,1,5.0
40.0,45.0,42.5,3.15147,3.0,5.0,2,5.0
45.0,50.0,47.5,3.208538,3.0,5.0,1,5.0
50.0,55.0,52.5,3.208538,3.0,5.0,1,5.0
55.0,60.0,57.5,3.208538,3.0,5.0,1,5.0
60.0,65.0,62.5,3.051732,3.242617,5.0,2,5.0
65.0,70.0,67.5,2.830557,3.568483,5.0,2,5.0
70.0,75.0,72.5,2.862017,3.5,5.0,1,5.0
75.0,80.0,77.5,2.747507,3.252211,5.0,2,5.0
80.0,85.0,82.5,2.457657,2.625,5.0,1,5.0
85.0,90.0,87.5,2.457657,2.625,5.0,1,5.0
90.0,95.0,92.5,3.139917,2.689955,5.0,2,5.0
95.0,100.0,97.5,3.538403,2.818581,5.0,2,5.0
100.0,105.0,102.5,2.924143,3.0,5.0,1,5.0
105.0,110.0,107.5,2.924143,3.0,5.0,1,5.0
110.0,115.0,112.5,2.717362,2.764387,5.0,2,5.0
115.0,120.0,117.5,2.595031,2.625,5.0,1,5.0
120.0,125.0,122.5,2.595031,2.625,5.0,1,5.0
125.0,130.0,127.5,2.580872,2.861422,5.0,2,5.0
130.0,135.0,132.5,2.5576,3.25,5.0,1,5.0
135.0,140.0,137.5,2.5576,3.25,5.0,1,5.0
140.0,145.0,142.5,2.543061,2.633823,5.0,2,5.0
145.0,150.0,147.5,2.531054,2.125,5.0,1,5.0
150.0,155.0,152.5,2.531054,2.125,5.0,1,5.0
155.0,160.0,157.5,2.708773,2.736341,5.0,2,5.0
160.0,165.0,162.5,2.78542,3.0,5.0,1,5.0
165.0,170.0,167.5,2.78542,3.0,5.0,1,5.0
170.0,175.0,172.5,2.911192,2.678362,5.0,2,5.0
175.0,180.0,177.5,2.975212,2.909263,5.0,2,5.0
180.0,185.0,182.5,2.966946,3.5,5.0,1,5.0
185.0,187.101375,186.050687,2.966946,3.5,2.101375,1,5.0
