seconds,mos_pred_concat,mos_target_concat_durw
5.713438,3.813548,3.375
24.473625,3.032941,3.566637
31.228688,3.045675,3.38999
42.608875,2.911925,3.28583
63.059063,2.993571,3.193135
67.739312,2.998449,3.222973
78.584063,2.900612,3.261203
92.401813,2.642369,3.166066
98.628375,2.65482,3.139799
111.8585,2.634822,3.123264
128.108625,2.618264,3.060061
142.261438,2.557918,3.078957
156.506625,2.465394,2.992128
171.783625,2.4705,2.992828
177.953688,2.474715,2.975741
187.101375,2.476487,3.001373
