seconds,mos_pred_concat,mos_target_concat_durw
13.230125,2.924143,3.0
29.48025,2.710229,2.793292
30.989562,2.919349,2.888592
35.633562,2.981861,3.098601
44.492,3.322948,3.302959
58.392125,3.070388,3.052304
63.570187,3.122949,3.160043
82.330375,2.961529,3.265991
89.085437,2.949131,3.226865
98.67525,3.147475,3.374891
103.6095,3.230055,3.42252
110.029813,3.325352,3.492686
124.275,3.101207,3.335913
135.655188,3.025114,3.307733
156.105375,2.902773,3.267419
160.900313,2.935452,3.2669
167.070375,2.903451,3.238578
171.59825,2.958178,3.261967
189.923438,2.864113,3.22463
191.653312,2.861887,3.235013
