elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.2,3.786179,2.666667
16.6,3.554483,2.62836
20.19,3.60996,2.827799
28.32,3.447571,3.078187
31.81,3.545791,3.159375
37.22,3.511366,3.267026
40.51,3.53278,3.289639
43.58,3.585516,3.320468
49.48,3.568353,3.302129
54.93,3.562574,3.313493
58.31,3.567024,3.280829
60.91,3.597406,3.318642
67.01,3.57291,3.33165
73.03,3.544049,3.285289
74.88,3.555911,3.293444
79.86,3.581107,3.256438
81.8,3.579086,3.247984
84.12,3.596041,3.230803
86.21,3.594863,3.24945
90.08,3.618298,3.238733
92.67,3.627828,3.237143
94.55,3.631093,3.240949
97.39,3.609076,3.208928
103.91,3.614178,3.224339
105.7,3.609523,3.222234
107.81,3.616656,3.232563
109.5,3.617434,3.231348
115.51,3.659561,3.224514
121.41,3.670097,3.237901
124.96,3.685684,3.233328
129.7,3.686303,3.224801
136.27,3.668805,3.244096
138.11,3.673837,3.24484
140.25,3.685229,3.249427
142.55,3.682377,3.249705
147.91,3.678781,3.262957
151.05,3.66671,3.272609
158.58,3.652495,3.255348
162.83,3.638658,3.268259
168.75,3.633225,3.268416
175.3,3.623587,3.27537
181.91,3.627951,3.292617
