seconds,mos_pred_concat,mos_target_concat_durw
6.5,3.975613,2.454545
8.35,3.824221,2.711737
13.81,3.514977,2.707097
23.46,3.36634,2.690466
26.84,3.40069,2.697963
34.55,3.352318,2.78768
36.34,3.3526,2.803064
42.44,3.326085,2.897708
45.87,3.363424,2.880431
55.78,3.411845,2.825533
58.08,3.422899,2.843002
61.22,3.378345,2.888357
64.77,3.407118,2.878816
72.8,3.459781,2.867672
77.05,3.433616,2.91634
82.95,3.444656,2.957854
89.5,3.434685,2.994204
94.24,3.439062,2.994496
96.98,3.44571,3.019373
98.82,3.435346,3.024598
110.28,3.419695,2.980475
116.18,3.428628,2.98993
121.38,3.43852,2.973884
124.68,3.440206,2.97217
134.26,3.443547,2.994542
144.88,3.460926,2.970508
146.57,3.450735,2.972622
149.86,3.446835,2.985198
152.45,3.454356,2.988538
154.54,3.451369,3.002217
161.47,3.446016,3.020005
166.22,3.460756,3.016835
168.16,3.452735,3.015487
171.0,3.42923,3.000995
174.19,3.428148,2.995982
181.07,3.43848,2.967637
