block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,3.244666,2.625,1.0,1,1.0
1.0,2.0,3.330361,2.625,1.0,1,1.0
2.0,3.0,2.394726,2.625,1.0,1,1.0
3.0,4.0,2.811682,2.625,1.0,1,1.0
4.0,5.0,1.164435,2.625,1.0,1,1.0
5.0,6.0,1.065441,2.625,1.0,1,1.0
6.0,7.0,1.068696,2.625,1.0,1,1.0
7.0,8.0,2.160296,2.625,1.0,1,1.0
8.0,9.0,3.043518,2.625,1.0,1,1.0
9.0,10.0,3.01974,2.625,1.0,1,1.0
10.0,11.0,3.032812,2.929594,1.0,2,1.0
11.0,12.0,1.062387,3.0,1.0,1,1.0
12.0,13.0,1.06425,3.0,1.0,1,1.0
13.0,14.0,1.077453,3.0,1.0,1,1.0
14.0,15.0,3.301655,3.0,1.0,1,1.0
15.0,16.0,2.911619,3.0,1.0,1,1.0
16.0,17.0,2.747694,3.0,1.0,1,1.0
17.0,18.0,2.558772,3.0,1.0,1,1.0
18.0,19.0,2.645651,3.0,1.0,1,1.0
19.0,20.0,3.176961,3.0,1.0,1,1.0
20.0,21.0,1.06181,3.0,1.0,1,1.0
21.0,22.0,1.063732,3.0,1.0,1,1.0
22.0,23.0,1.079907,3.0,1.0,1,1.0
23.0,24.0,2.706143,3.0,1.0,1,1.0
24.0,25.0,3.067103,3.789438,1.0,2,1.0
25.0,26.0,2.043792,4.0,1.0,1,1.0
26.0,27.0,1.061768,4.0,1.0,1,1.0
27.0,28.0,1.907203,4.0,1.0,1,1.0
28.0,29.0,1.527089,4.0,1.0,1,1.0
29.0,30.0,1.06293,4.0,1.0,1,1.0
30.0,31.0,1.949001,4.0,1.0,1,1.0
31.0,32.0,2.062256,4.0,1.0,1,1.0
32.0,33.0,1.065293,4.0,1.0,1,1.0
33.0,34.0,1.761895,4.0,1.0,1,1.0
34.0,35.0,2.97083,3.894063,1.0,2,1.0
35.0,36.0,2.898049,2.5,1.0,1,1.0
36.0,37.0,2.665162,2.5,1.0,1,1.0
37.0,38.0,2.580905,2.5,1.0,1,1.0
38.0,39.0,1.280975,2.5,1.0,1,1.0
39.0,40.0,1.062626,2.5,1.0,1,1.0
40.0,41.0,1.062612,2.5,1.0,1,1.0
41.0,42.0,2.485418,2.5,1.0,1,1.0
42.0,43.0,3.200933,2.5,1.0,1,1.0
43.0,44.0,1.281084,2.5,1.0,1,1.0
44.0,45.0,1.061553,2.5,1.0,1,1.0
45.0,46.0,1.062062,2.5,1.0,1,1.0
46.0,47.0,2.656823,2.5,1.0,1,1.0
47.0,48.0,2.574944,2.855641,1.0,2,1.0
48.0,49.0,1.065465,2.875,1.0,1,1.0
49.0,50.0,1.067172,2.875,1.0,1,1.0
50.0,51.0,2.044985,2.875,1.0,1,1.0
51.0,52.0,1.352683,2.875,1.0,1,1.0
52.0,53.0,1.067618,2.875,1.0,1,1.0
53.0,54.0,1.69292,2.875,1.0,1,1.0
