elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.685,3.264308,3.125
14.4915,3.640362,3.498137
24.3615,3.414002,3.549535
28.81975,3.535319,3.715903
33.63975,3.532431,3.702878
42.03375,3.704536,3.862061
56.71375,3.545665,3.768344
66.535812,3.686231,3.931709
70.900812,3.644795,3.866653
75.660875,3.67847,3.898635
88.925875,3.605814,3.783232
97.552062,3.659477,3.83556
111.522062,3.593865,3.715234
113.878875,3.60101,3.713367
120.768875,3.574143,3.708325
128.4895,3.611722,3.748384
139.3045,3.601058,3.719396
147.768187,3.62639,3.749787
160.923187,3.57219,3.637403
165.729687,3.596143,3.655169
174.564687,3.570877,3.615683
179.022937,3.586501,3.640819
190.432937,3.567562,3.617402
