seconds,mos_pred_concat,mos_target_concat_durw
6.88,3.749468,2.25
9.48,3.862558,2.775668
12.67,3.901409,2.763483
18.69,3.736084,2.765335
21.99,3.693196,2.786908
26.97,3.669412,2.77086
31.72,3.72699,2.79156
34.04,3.715046,2.780208
37.47,3.743793,2.769815
41.34,3.764928,2.791363
51.96,3.799174,2.765877
53.84,3.79629,2.789017
60.34,3.791732,2.752987
66.86,3.765588,2.821401
70.41,3.760648,2.816
72.52,3.765952,2.843175
77.72,3.770458,2.827934
83.73,3.78562,2.847463
93.64,3.8262,2.81825
97.19,3.815258,2.827698
104.12,3.825679,2.866899
110.69,3.820044,2.911896
116.15,3.829424,2.901935
118.29,3.833465,2.913577
129.75,3.844071,2.885881
135.11,3.861848,2.914821
142.82,3.872492,2.924818
150.35,3.862973,2.92403
159.93,3.872842,2.945695
165.85,3.865552,2.957369
175.5,3.874355,2.941384
182.11,3.861215,2.970734
