block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.845478,2.75,5.0,1,5.0
5.0,10.0,3.217545,2.844336,5.0,2,5.0
10.0,15.0,3.013434,2.875,5.0,1,5.0
15.0,20.0,3.013434,2.875,5.0,1,5.0
20.0,25.0,2.950879,2.820803,5.0,2,5.0
25.0,30.0,2.724877,2.625,5.0,1,5.0
30.0,35.0,2.724877,2.625,5.0,1,5.0
35.0,40.0,2.956721,2.625,5.0,2,5.0
40.0,45.0,3.236405,2.625,5.0,1,5.0
45.0,50.0,3.125289,2.573039,5.0,2,5.0
50.0,55.0,2.969099,2.5,5.0,1,5.0
55.0,60.0,2.969099,2.5,5.0,1,5.0
60.0,65.0,3.008388,3.243428,5.0,2,5.0
65.0,70.0,3.008735,3.25,5.0,1,5.0
70.0,75.0,3.079915,3.270084,5.0,2,5.0
75.0,80.0,3.444797,3.377248,5.0,2,5.0
80.0,85.0,3.065592,3.5,5.0,1,5.0
85.0,90.0,3.084059,3.5,5.0,2,5.0
90.0,95.0,3.163586,3.5,5.0,1,5.0
95.0,100.0,3.163586,3.5,5.0,1,5.0
100.0,105.0,3.215346,3.5,5.0,2,5.0
105.0,110.0,3.271037,3.5,5.0,1,5.0
110.0,115.0,3.186897,3.534687,5.0,2,5.0
115.0,120.0,2.9697,3.411594,5.0,2,5.0
120.0,125.0,2.9733,3.0,5.0,1,5.0
125.0,130.0,2.9733,3.0,5.0,1,5.0
130.0,135.0,3.099557,3.28605,5.0,2,5.0
135.0,140.0,3.414679,4.0,5.0,1,5.0
140.0,145.0,3.413178,3.857712,5.0,2,5.0
145.0,150.0,3.404134,3.0,5.0,1,5.0
150.0,155.0,3.404134,3.0,5.0,1,5.0
155.0,160.0,3.325994,3.042216,5.0,2,5.0
160.0,165.0,3.172762,3.125,5.0,1,5.0
165.0,170.0,3.141822,3.174191,5.0,2,5.0
170.0,175.0,2.936893,3.5,5.0,1,5.0
175.0,180.0,2.936893,3.5,5.0,1,5.0
180.0,185.0,2.968491,3.018887,5.0,2,5.0
185.0,188.691688,2.969732,3.0,3.691687,1,5.0
