seconds,mos_pred_concat,mos_target_concat_durw
10.39,3.973,2.357143
17.38,3.911253,2.615691
23.42,3.853065,2.567433
27.36,3.844973,2.50012
31.54,3.846475,2.419114
36.77,3.877985,2.501736
40.96,3.878213,2.511788
45.85,3.858128,2.525074
52.5,3.844663,2.648565
54.84,3.847215,2.639855
59.78,3.815283,2.617029
73.02,3.818753,2.559546
77.56,3.806586,2.592645
80.76,3.817488,2.626396
83.06,3.825032,2.647818
85.0,3.826584,2.645481
89.5,3.820175,2.619312
93.04,3.82602,2.614772
94.53,3.819567,2.61454
100.26,3.809142,2.65943
107.95,3.814241,2.703119
112.73,3.801876,2.718969
120.92,3.815442,2.69285
123.72,3.807446,2.691571
126.15,3.808515,2.689486
128.79,3.794957,2.672791
130.23,3.786501,2.684702
136.73,3.795937,2.675921
146.45,3.789756,2.661228
152.25,3.78301,2.686832
157.75,3.758634,2.680318
164.19,3.756854,2.660172
173.43,3.765942,2.678277
178.58,3.765956,2.687555
185.82,3.776803,2.680247
