block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.267902,3.0,5.0,1,5.0
5.0,10.0,3.267902,3.0,5.0,1,5.0
10.0,15.0,3.267902,3.0,5.0,1,5.0
15.0,20.0,3.267902,3.0,5.0,1,5.0
20.0,25.0,3.022538,2.317528,5.0,2,5.0
25.0,30.0,2.99826,2.25,5.0,1,5.0
30.0,35.0,3.020283,2.428664,5.0,2,5.0
35.0,40.0,3.167751,3.625,5.0,1,5.0
40.0,45.0,3.167751,3.625,5.0,1,5.0
45.0,50.0,3.167751,3.625,5.0,1,5.0
50.0,55.0,3.114709,3.388813,5.0,2,5.0
55.0,60.0,3.02739,3.0,5.0,1,5.0
60.0,65.0,3.02739,3.0,5.0,1,5.0
65.0,70.0,3.175124,3.0,5.0,2,5.0
70.0,75.0,3.229247,3.0,5.0,1,5.0
75.0,80.0,3.229247,3.0,5.0,1,5.0
80.0,85.0,3.325268,2.671081,5.0,2,5.0
85.0,90.0,3.143091,2.711913,5.0,2,5.0
90.0,95.0,2.827532,3.0,5.0,1,5.0
95.0,100.0,2.941919,2.963053,5.0,2,5.0
100.0,105.0,3.601526,2.75,5.0,1,5.0
105.0,110.0,3.129513,2.75,5.0,2,5.0
110.0,115.0,3.009121,2.75,5.0,1,5.0
115.0,120.0,3.009121,2.75,5.0,1,5.0
120.0,125.0,3.009121,2.75,5.0,1,5.0
125.0,130.0,3.176423,2.865469,5.0,2,5.0
130.0,135.0,3.190233,2.875,5.0,1,5.0
135.0,140.0,3.190233,2.875,5.0,1,5.0
140.0,145.0,3.186662,2.842661,5.0,2,5.0
145.0,150.0,3.176429,2.75,5.0,1,5.0
150.0,155.0,3.176429,2.75,5.0,1,5.0
155.0,160.0,2.717931,2.22332,5.0,2,5.0
160.0,165.0,2.632339,2.125,5.0,1,5.0
165.0,170.0,2.632339,2.125,5.0,1,5.0
170.0,175.0,2.785112,2.621825,5.0,2,5.0
175.0,180.0,2.786088,2.625,5.0,1,5.0
180.0,185.0,2.786088,2.625,5.0,1,5.0
185.0,186.281875,2.786088,2.625,1.281875,1,5.0
