seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.228911,3.0
17.60675,2.678106,2.911588
36.366937,2.660532,3.279608
50.184687,2.583993,3.099369
66.434812,2.542387,2.983337
80.587625,2.527383,3.030169
86.757687,2.540088,2.992464
91.437937,2.525764,3.02484
111.888125,2.516104,3.0203
127.165125,2.508803,3.017861
133.920187,2.516975,3.00435
139.633625,2.491246,3.019516
152.86375,2.502507,3.017827
163.7085,2.465142,3.049768
177.953688,2.389707,2.975741
187.101375,2.399654,3.001373
