elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.868339,3.5
18.832687,2.924356,3.30715
29.677437,2.948082,3.377622
39.547437,2.848613,3.439361
45.260875,2.928751,3.431236
50.080875,2.947758,3.449885
65.357875,2.927155,3.344727
80.037875,2.8996,3.373206
84.718125,2.898183,3.387117
89.083125,2.90122,3.362023
103.235937,2.898122,3.346666
116.500937,2.916643,3.321427
130.318687,2.889756,3.247584
144.288687,2.886559,3.211511
150.51525,2.915561,3.192419
157.40525,2.91103,3.211354
168.426312,2.927307,3.230241
179.241312,2.943547,3.238976
192.775,2.945172,3.257301
