elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.41,4.480416,3.428571
10.91,4.019283,2.776046
15.59,4.101112,2.918324
20.46,4.076914,2.842555
27.28,4.100546,2.631916
37.3,4.114161,2.506935
41.71,4.138606,2.633078
47.0,4.164225,2.740032
53.62,4.151705,2.722743
64.71,4.063279,2.743893
67.45,4.067259,2.789842
75.48,4.075174,2.788559
82.36,4.047966,2.74357
85.55,4.048695,2.742962
88.85,4.027023,2.749132
93.6,4.032363,2.75725
97.03,4.035006,2.754048
107.65,4.016487,2.745427
114.15,4.01416,2.728864
117.7,4.017384,2.728424
122.9,4.02056,2.723641
132.81,3.996467,2.712283
139.74,3.975669,2.747215
145.2,3.956969,2.74544
156.66,3.923356,2.734801
164.37,3.894322,2.751931
173.95,3.879163,2.781328
183.6,3.845062,2.775301
