elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
2.43,4.529165,2.583333
8.93,4.193684,2.522676
10.62,4.044634,2.623117
12.71,3.944578,2.849528
17.49,4.031186,2.911675
21.99,3.980682,2.750691
23.78,3.935295,2.776985
30.33,3.834086,2.923309
36.06,3.857251,2.999056
45.3,3.902652,2.999249
48.84,3.935147,2.963062
52.43,3.910765,3.016946
55.81,3.909854,3.000779
63.05,3.950922,2.943275
68.95,3.880873,2.96239
71.25,3.876227,2.972212
75.5,3.886137,3.015995
77.35,3.888366,3.030331
82.85,3.879977,2.995125
92.57,3.906112,2.938363
96.77,3.902652,2.926571
102.87,3.904451,2.958294
104.81,3.910079,2.950652
108.1,3.916635,2.968755
115.79,3.93917,2.988943
117.63,3.938819,2.993808
122.78,3.956848,2.994068
126.27,3.964198,3.016846
128.86,3.967517,3.020162
130.8,3.965046,3.018379
133.64,3.957943,2.999774
139.54,3.957348,3.020924
144.28,3.951738,3.020237
150.08,3.966472,3.032337
156.52,3.975453,2.996719
159.72,3.981136,3.005689
167.91,3.990644,2.972894
170.71,3.988112,2.967374
172.15,3.98909,2.973921
174.45,3.989716,2.979538
177.59,3.983675,2.992759
179.08,3.986385,2.989491
181.72,3.991588,2.9733
