seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.574362,3.25
14.479938,3.273578,3.166393
16.209813,3.389505,3.295373
26.079813,3.25597,3.420121
35.669625,3.529372,3.777661
40.489625,3.469888,3.759487
49.348063,3.615733,3.8251
64.028063,3.431555,3.750563
68.962313,3.48246,3.795242
73.327313,3.468966,3.740462
78.505375,3.498251,3.782315
91.770375,3.443867,3.687303
96.29825,3.48463,3.707883
110.26825,3.424152,3.602364
116.688562,3.455385,3.658631
123.578562,3.44238,3.656755
125.087875,3.44967,3.669947
135.902875,3.434759,3.646475
140.546875,3.458408,3.674678
153.701875,3.428896,3.563441
159.425625,3.456066,3.583602
168.260625,3.413042,3.546395
175.691,3.43544,3.528573
187.101,3.410469,3.511585
